fips,totalvotes,mode,dem,repub,other,pop_tot,pop_male,pop_female,hispanic,labor_total,labor_armed,labor_employed,labor_unemployed,income_median,income_percapita,income_poverty,native_yes,native_no,houses_tot,income_10,income_10-15,income_15-25,income_25,marital_single,marital_married,marital_sepdiv,marital_widow,edu_low,edu_mid,edu_high,edu_low_age_18,edu_low_age_45,edu_low_age_65,edu_mid_age_18,edu_mid_age_45,edu_mid_age_65,edu_high_age_18,edu_high_age_45,edu_high_age_65,race_wht_total,race_wht_male,race_wht_female,race_blk_total,race_blk_male,race_blk_female,race_other_total,race_other_male,race_other_female,CENSUSAREA,pop_density,year
29149,4421,TOTAL,1419,2886,116,10975,5386,5589,154,4279.0,0.0,3888.0,391.0,29385.0,16877.0,2782.0,10848.0,127.0,4509,646.0,443.0,756.0,2664.0,1840,4875,1445,788,1581,6192,719,388,473,720,2298,2427,1467,201,355,163,10510,5213,5297,19,3,16,446,170,276,791.541,13.865358838013444,2012
29151,6919,TOTAL,1473,5329,117,13812,7220,6592,95,6912.0,0.0,6694.0,218.0,52479.0,23362.0,1168.0,13767.0,45.0,5113,302.0,204.0,494.0,4113.0,2977,6444,844,783,1150,7614,1692,382,225,543,3384,2880,1350,745,670,277,13589,7077,6512,91,62,29,132,81,51,613.424,22.516236730222488,2012
29153,4453,TOTAL,1261,3080,112,9612,4912,4700,145,3674.0,0.0,3217.0,457.0,31833.0,17324.0,1969.0,9573.0,39.0,4284,487.0,323.0,834.0,2640.0,1237,4912,1304,655,1407,5385,981,459,390,558,1636,2249,1500,251,410,320,9294,4718,4576,15,0,15,303,194,109,755.229,12.727265504899838,2012
29155,6335,TOTAL,2671,3598,66,18010,8482,9528,392,7352.0,0.0,6568.0,784.0,30840.0,17387.0,5110.0,17861.0,149.0,6914,883.0,852.0,1232.0,3947.0,4197,5779,2637,1360,3224,8579,1318,981,1138,1105,4356,2902,1321,421,600,297,12771,6122,6649,4851,2184,2667,388,176,212,513.431,35.077741702390384,2012
29157,7987,TOTAL,2184,5669,134,19042,9471,9571,374,9633.0,37.0,9204.0,392.0,50817.0,23539.0,2197.0,18812.0,230.0,7443,277.0,511.0,842.0,5813.0,3331,9060,1705,1056,2146,10080,2128,628,564,954,4439,3865,1776,996,837,295,18511,9210,9301,82,23,59,449,238,211,484.158,39.33013602997369,2012
29159,17175,TOTAL,5904,10842,429,42213,20709,21504,3312,20346.0,179.0,18905.0,1262.0,39624.0,20571.0,7792.0,39470.0,2743.0,16250,1296.0,1230.0,2292.0,11432.0,8651,18237,4391,2001,5666,21093,4781,2660,1563,1443,9425,7580,4088,2028,1993,760,38051,18645,19406,1157,556,601,3005,1508,1497,686.276,61.5102378634835,2012
29161,18190,TOTAL,5798,11895,497,45091,23512,21579,1036,20485.0,129.0,18699.0,1657.0,41942.0,20900.0,8105.0,43199.0,1892.0,16737,1770.0,1030.0,2199.0,11738.0,12537,17558,4517,2463,4212,22955,8273,1539,1342,1331,12637,6780,3538,3887,2815,1571,41117,21302,19815,1125,644,481,2849,1566,1283,674.319,66.868944816919,2012
29163,7321,TOTAL,2582,4577,162,18573,10283,8290,374,7864.0,57.0,7237.0,570.0,40120.0,18738.0,2554.0,18344.0,229.0,6630,520.0,484.0,1012.0,4614.0,4045,7777,2434,968,3191,9678,1635,1464,824,903,4373,3507,1798,628,728,279,16702,8880,7822,1096,908,188,775,495,280,684.712,27.1252731075255,2012
29165,45552,TOTAL,19175,25618,759,92149,45454,46695,4973,52331.0,457.0,48769.0,3105.0,68638.0,35333.0,6768.0,86484.0,5665.0,36842,1648.0,777.0,2943.0,31474.0,19383,40591,10030,3836,4027,40373,25427,1759,1154,1114,18800,14444,7129,12039,10476,2912,79959,39304,40655,5833,3122,2711,6357,3028,3329,426.803,215.9052302818865,2012
29167,13119,TOTAL,3580,9252,287,31122,15268,15854,632,13861.0,11.0,12429.0,1421.0,39336.0,19357.0,6113.0,30862.0,260.0,11813,851.0,842.0,1866.0,8254.0,6238,13639,3356,1803,3510,16463,3655,1375,858,1277,7662,5660,3141,1533,1352,770,29812,14614,15198,288,176,112,1022,478,544,642.411,48.445621261155246,2012
29169,13571,TOTAL,4199,9092,280,53343,30097,23246,5316,30649.0,13137.0,15086.0,2426.0,49604.0,20019.0,5619.0,50327.0,3016.0,15528,1032.0,726.0,1769.0,12001.0,16627,19745,4682,1718,3717,30491,6567,1777,1039,901,21902,6075,2514,4163,2019,385,40350,22818,17532,6125,3567,2558,6868,3712,3156,551.477,96.72751538142117,2012
29171,2309,TOTAL,587,1673,49,4911,2447,2464,49,2167.0,0.0,2093.0,74.0,36886.0,20069.0,937.0,4857.0,54.0,2245,249.0,257.0,318.0,1421.0,716,2324,563,408,519,2747,552,120,182,217,1007,993,747,189,222,141,4809,2399,2410,27,16,11,75,32,43,519.609,9.451337447965681,2012
29173,5036,TOTAL,1736,3231,69,10224,5057,5167,118,5288.0,1.0,4987.0,300.0,47837.0,23588.0,1014.0,10171.0,53.0,4034,230.0,149.0,409.0,3246.0,1892,5214,801,487,1005,5958,1012,337,291,377,2204,2452,1302,397,442,173,9905,4953,4952,75,41,34,244,63,181,483.832,21.131301774169547,2012
29175,9944,TOTAL,3031,6667,246,25207,13203,12004,446,10781.0,0.0,9843.0,938.0,39316.0,18263.0,4263.0,25079.0,128.0,8640,763.0,712.0,1243.0,5922.0,5766,9576,3735,1378,2814,14252,2436,1286,840,688,6842,4864,2546,960,980,496,22863,11724,11139,1428,965,463,916,514,402,487.827,51.67200667449731,2012
29177,10367,TOTAL,4275,5815,277,23166,11508,11658,483,10912.0,0.0,9926.0,986.0,51585.0,23957.0,3538.0,22926.0,240.0,8741,549.0,455.0,901.0,6836.0,4311,10388,2558,1333,2155,13092,2294,913,552,690,5321,5098,2673,893,1107,294,22158,11029,11129,317,180,137,691,299,392,573.933,40.36359644766898,2012
29179,3202,TOTAL,1157,1931,114,6644,3390,3254,124,2681.0,0.0,2319.0,362.0,34432.0,18791.0,1499.0,6628.0,16.0,2672,254.0,284.0,541.0,1593.0,1091,2985,818,565,1320,3578,301,300,433,587,1460,1351,767,75,114,112,6429,3247,3182,62,44,18,153,99,54,814.409,8.158063086237997,2012
29181,5263,TOTAL,1396,3743,124,14056,6931,7125,161,6068.0,11.0,5293.0,764.0,31473.0,16843.0,3418.0,13968.0,88.0,5434,423.0,506.0,1291.0,3214.0,2248,6189,1926,964,2689,7034,1041,847,861,981,2944,2545,1545,448,469,124,13592,6697,6895,12,8,4,452,226,226,631.638,22.253252654210165,2012
29183,185690,TOTAL,71838,110784,3068,369781,181478,188303,10938,206341.0,149.0,193425.0,12767.0,72100.0,32473.0,22318.0,355656.0,14125.0,137483,3839.0,3645.0,9381.0,120618.0,77646,169267,31634,14678,18891,168323,90191,7889,4584,6418,76435,62171,29717,46456,34530,9205,334958,164575,170383,16894,8432,8462,17929,8471,9458,592.605,623.9923726596974,2012
29185,4626,TOTAL,1460,3019,147,9609,4850,4759,190,3877.0,2.0,3470.0,405.0,31875.0,18098.0,2030.0,9515.0,94.0,4057,509.0,423.0,733.0,2392.0,1548,4281,1248,1032,1468,5410,870,357,512,599,1784,2100,1526,341,293,236,9221,4644,4577,85,54,31,303,152,151,702.058,13.68690336126075,2012
29186,8070,TOTAL,3813,4055,202,18017,9133,8884,168,8663.0,0.0,8112.0,551.0,46244.0,23780.0,2599.0,17699.0,318.0,7218,389.0,468.0,1065.0,5296.0,3267,8252,1878,1247,2195,10094,1634,592,863,740,4150,4022,1922,665,647,322,17482,8848,8634,87,73,14,448,212,236,506.772,35.55247724815104,2012
29187,22582,TOTAL,8829,13248,505,65813,35465,30348,880,27521.0,19.0,24859.0,2643.0,37476.0,19044.0,11475.0,65331.0,482.0,24868,2466.0,2100.0,3309.0,16993.0,14839,26734,9156,3492,10307,34693,6893,4873,2817,2617,16643,12451,5599,2948,2545,1400,61355,31694,29661,2974,2834,140,1484,937,547,454.671,144.74862043103695,2012
29189,528676,TOTAL,297097,224742,6837,1000423,473575,526848,26205,532381.0,466.0,488429.0,43486.0,59520.0,35388.0,105436.0,932907.0,67516.0,402629,22788.0,15607.0,39432.0,324802.0,259704,398419,102055,54116,62463,414645,294925,25951,15840,20672,181231,146366,87048,125249,120614,49062,699860,336664,363196,233119,103896,129223,67444,33015,34429,522.976,1912.9424677231843,2012
29195,9108,TOTAL,3790,5104,214,23363,11616,11747,2115,11325.0,0.0,10606.0,719.0,39027.0,19774.0,4195.0,22002.0,1361.0,8865,691.0,755.0,1395.0,6024.0,5574,8828,2923,1595,2890,12264,2870,1105,880,905,5726,4148,2390,1281,1068,521,19790,9722,10068,1269,729,540,2304,1165,1139,766.913,30.46369014477522,2012
29197,1939,TOTAL,697,1174,68,4388,2140,2248,16,2031.0,2.0,1856.0,173.0,36060.0,18631.0,1054.0,4326.0,62.0,1745,146.0,167.0,298.0,1134.0,727,2040,416,293,522,2418,332,217,132,173,881,890,647,159,126,47,4303,2104,2199,31,12,19,54,24,30,308.159,14.239402386430383,2012
29199,1936,TOTAL,643,1246,47,4862,2402,2460,44,2293.0,0.0,2212.0,81.0,39450.0,20556.0,668.0,4850.0,12.0,1885,228.0,88.0,260.0,1309.0,787,2107,490,331,911,2026,551,445,217,249,668,797,561,262,204,85,4806,2389,2417,42,9,33,14,4,10,439.292,11.067809111024102,2012
29201,16999,TOTAL,5122,11623,254,39137,19056,20081,789,19173.0,8.0,17751.0,1414.0,39076.0,20637.0,7456.0,38749.0,388.0,15361,1351.0,1306.0,2127.0,10577.0,7681,16332,4926,2311,5810,19996,3829,1960,1554,2296,9214,7505,3277,1693,1507,629,33678,16422,17256,4357,1982,2375,1102,652,450,425.855,91.90217327494099,2012
29203,3692,TOTAL,1302,2262,128,8360,4109,4251,150,3632.0,0.0,3269.0,363.0,33583.0,18931.0,1899.0,8347.0,13.0,3311,343.0,248.0,730.0,1990.0,1482,3811,1000,488,1153,4413,853,332,391,430,1819,1668,926,200,468,185,8013,3996,4017,28,16,12,319,97,222,1003.994,8.326742988503915,2012
29205,3232,TOTAL,966,2188,78,6218,3074,3144,79,3081.0,5.0,2859.0,217.0,38935.0,20256.0,988.0,6154.0,64.0,2539,171.0,225.0,425.0,1718.0,1085,2843,582,496,515,3602,615,169,179,167,1275,1392,935,309,185,121,6102,3028,3074,82,21,61,34,25,9,502.315,12.378686680668505,2012
29207,12866,TOTAL,3153,9496,217,29864,14541,15323,427,13657.0,19.0,12343.0,1295.0,39229.0,23923.0,4350.0,29739.0,125.0,12069,968.0,1002.0,1805.0,8294.0,5120,13423,3849,2046,4684,15577,2968,1263,1472,1949,6764,5647,3166,1559,996,413,29082,14128,14954,402,171,231,380,242,138,829.018,36.02334328084553,2012
29209,15984,TOTAL,3923,11787,274,31593,15447,16146,591,13606.0,0.0,12144.0,1462.0,40136.0,21555.0,5113.0,31283.0,310.0,13101,1062.0,794.0,1853.0,9392.0,4432,16769,3700,2081,3899,18091,3819,1275,1282,1342,5345,7269,5477,927,1630,1262,30582,15014,15568,19,17,2,992,416,576,510.775,61.8530664186775,2012
29211,2595,TOTAL,908,1610,77,6551,3389,3162,1190,2972.0,9.0,2783.0,180.0,37198.0,19856.0,1046.0,5986.0,565.0,2617,228.0,227.0,404.0,1758.0,1073,2791,892,502,909,3560,552,396,252,261,1412,1320,828,213,235,104,6218,3187,3031,64,33,31,269,169,100,651.501,10.05524166501663,2012
29213,21659,TOTAL,5479,15746,434,53086,25811,27275,2715,25573.0,41.0,22569.0,2963.0,37249.0,19844.0,10366.0,51202.0,1884.0,20632,1990.0,1344.0,3230.0,14068.0,11250,21828,7452,3029,6008,28804,6738,1908,2307,1793,12850,9555,6399,2431,2523,1784,49622,24066,25556,355,272,83,3109,1473,1636,651.637,81.46560124732022,2012
29215,10764,TOTAL,2871,7618,275,25796,13219,12577,489,10215.0,145.0,9253.0,817.0,35822.0,18178.0,5208.0,25617.0,179.0,9217,1004.0,757.0,1546.0,5910.0,4841,10835,3828,1671,3777,14095,2292,1363,1249,1165,5961,5113,3021,759,934,599,24003,12068,11935,683,645,38,1110,506,604,1179.218,21.875514111894493,2012
29217,8521,TOTAL,2580,5758,183,20984,10125,10859,385,10066.0,0.0,9514.0,552.0,40508.0,20406.0,3913.0,20635.0,349.0,8101,724.0,435.0,1227.0,5715.0,3874,8884,2661,1222,2212,11408,2114,900,598,714,4782,4231,2395,752,925,437,20213,9766,10447,161,79,82,610,280,330,836.82,25.07588250758825,2012
29219,14676,TOTAL,5219,9150,307,32847,16455,16392,1011,16778.0,0.0,15039.0,1739.0,52512.0,25138.0,4571.0,32134.0,713.0,12337,694.0,536.0,1182.0,9925.0,6020,15081,3707,1403,3849,17033,3866,1519,1156,1174,7212,6464,3357,1593,1633,640,31019,15462,15557,630,345,285,1198,648,550,437.768,75.03289413570658,2012
29221,8695,TOTAL,3417,5071,207,25113,12934,12179,99,10318.0,0.0,8784.0,1534.0,34282.0,17565.0,5663.0,24990.0,123.0,9062,820.0,838.0,1615.0,5789.0,5089,10236,3323,1536,4992,12861,1362,1588,1697,1707,6254,4915,1692,531,595,236,23866,12074,11792,488,434,54,759,426,333,762.485,32.93572988321082,2012
29223,5720,TOTAL,1813,3790,117,13430,6730,6700,80,5418.0,0.0,4890.0,528.0,33072.0,18707.0,2929.0,13366.0,64.0,5528,608.0,478.0,987.0,3455.0,2360,5933,1895,987,2559,7059,986,620,885,1054,2717,2744,1598,323,417,246,12966,6461,6505,60,40,20,404,229,175,774.061,17.350053807128894,2012
29225,15429,TOTAL,4409,10708,312,36461,18582,17879,659,15935.0,28.0,14632.0,1275.0,45798.0,20183.0,5848.0,36109.0,352.0,12681,1014.0,820.0,1332.0,9515.0,6347,16248,3922,1687,3984,18654,3836,1924,1113,947,8019,7214,3421,1749,1392,695,34871,17606,17265,429,374,55,1161,602,559,593.761,61.406862357076335,2012
29227,1048,TOTAL,341,664,43,2102,1028,1074,15,1070.0,4.0,1009.0,57.0,42905.0,23730.0,281.0,2097.0,5.0,892,64.0,83.0,114.0,631.0,343,1016,242,145,200,1214,255,53,33,114,380,501,333,99,93,63,2080,1022,1058,0,0,0,22,6,16,266.818,7.878029218418548,2012
29229,7955,TOTAL,1953,5830,172,18565,9209,9356,283,7363.0,3.0,6645.0,715.0,30029.0,16026.0,4164.0,18367.0,198.0,7321,763.0,738.0,1417.0,4403.0,2826,8268,2419,1167,3142,9185,1547,1089,1128,925,3663,3485,2037,562,595,390,17884,8756,9128,89,67,22,592,386,206,683.132,27.17629974880404,2012
29510,143607,TOTAL,118780,22943,1884,318727,153977,164750,11659,169406.0,134.0,145366.0,23906.0,34800.0,23244.0,85714.0,297208.0,21519.0,139594,22295.0,11745.0,19053.0,86501.0,130107,75646,40752,16911,42373,139270,71437,18854,12857,10662,72690,48413,18167,45422,19451,6564,144883,73111,71772,153355,70373,82982,20489,10493,9996,66.073,4823.861486537618,2012
30001,4812,TOTAL,1371,3289,152,9294,4637,4657,340,4869.0,0.0,4560.0,309.0,42577.0,25294.0,1345.0,8953.0,341.0,4124,302.0,301.0,509.0,3012.0,2382,4149,964,414,470,5302,1780,172,52,246,2265,1970,1067,676,703,401,8878,4490,4388,4,0,4,412,147,265,5571.84,1.6680306685044797,2012
30003,4626,TOTAL,2882,1667,77,13079,6469,6610,634,5933.0,8.0,4703.0,1222.0,42650.0,16279.0,3719.0,12938.0,141.0,3503,448.0,200.0,434.0,2421.0,3400,4048,1192,684,1600,5955,1170,802,434,364,3040,2149,766,388,524,258,4311,2257,2054,0,0,0,8768,4212,4556,5014.56,2.608204907309913,2012
30005,2859,TOTAL,1616,1178,65,6576,3347,3229,140,2849.0,0.0,2537.0,312.0,37065.0,17529.0,1814.0,6517.0,59.0,2234,234.0,175.0,369.0,1456.0,1655,2281,595,399,609,3304,700,342,77,190,1446,1303,555,214,312,174,3154,1577,1577,8,4,4,3414,1766,1648,4238.767,1.5513945446871698,2012
30007,3011,TOTAL,764,2152,95,5697,2950,2747,60,2840.0,0.0,2712.0,128.0,48211.0,27243.0,562.0,5550.0,147.0,2469,125.0,154.0,176.0,2014.0,942,2908,495,327,472,3092,883,165,119,188,990,1362,740,357,377,149,5414,2794,2620,36,36,0,247,120,127,1238.722,4.599094873587456,2012
30009,5846,TOTAL,2146,3533,167,10189,5124,5065,231,5292.0,0.0,5088.0,204.0,48979.0,27808.0,1161.0,9974.0,215.0,4305,282.0,259.0,557.0,3207.0,1721,5059,1209,651,635,5343,2273,256,201,178,1801,2164,1378,558,1145,570,9852,4965,4887,0,0,0,337,159,178,2062.146,4.940969262118201,2012
30011,794,TOTAL,96,678,20,1205,617,588,8,606.0,0.0,599.0,7.0,44453.0,28271.0,128.0,1203.0,2.0,489,33.0,51.0,63.0,342.0,247,608,82,101,110,729,146,57,21,32,192,323,214,49,57,40,1201,617,584,0,0,0,4,0,4,3348.271,0.3598872373233827,2012
30013,34564,TOTAL,15232,18345,987,81953,40989,40964,3090,41788.0,2666.0,36983.0,2139.0,45091.0,25216.0,11511.0,80096.0,1857.0,33685,2166.0,2368.0,4213.0,24938.0,17836,34477,9484,4550,6094,42688,14575,2513,1677,1904,19469,14575,8644,6362,5530,2683,73208,36837,36371,1097,759,338,7648,3393,4255,2711.457,30.224709445880944,2012
30015,2821,TOTAL,978,1758,85,5859,2913,2946,111,2618.0,0.0,2512.0,106.0,41270.0,23085.0,1245.0,5777.0,82.0,2323,174.0,132.0,374.0,1643.0,1216,2654,442,347,483,2900,982,234,114,135,1082,1152,666,365,399,218,4452,2230,2222,0,0,0,1407,683,724,3996.804,1.4659212710956053,2012
30017,5365,TOTAL,1833,3373,159,11869,5848,6021,312,6255.0,0.0,6031.0,224.0,46125.0,24876.0,1474.0,11650.0,219.0,4919,447.0,311.0,628.0,3533.0,2235,5290,1369,784,964,6602,1679,351,183,430,2627,2483,1492,754,712,213,11318,5641,5677,42,12,30,509,195,314,3793.12,3.1290863458050366,2012
30019,1007,TOTAL,237,740,30,1813,924,889,41,1040.0,0.0,1009.0,31.0,48643.0,32686.0,120.0,1776.0,37.0,882,53.0,40.0,79.0,710.0,317,922,163,158,105,1110,290,19,35,51,320,436,354,123,119,48,1771,915,856,0,0,0,42,9,33,1426.494,1.2709482128911864,2012
30021,4423,TOTAL,1219,3029,175,9219,4865,4354,220,4706.0,0.0,4604.0,102.0,49955.0,27244.0,1276.0,9133.0,86.0,3884,253.0,114.0,507.0,3010.0,1748,4572,773,505,678,5296,1328,335,126,217,2167,2015,1114,607,471,250,8802,4523,4279,55,54,1,362,288,74,2383.156,3.868399718692356,2012
30023,4460,TOTAL,2860,1448,152,9243,4886,4357,276,4253.0,0.0,3937.0,316.0,41015.0,23951.0,1679.0,9073.0,170.0,3909,310.0,324.0,576.0,2699.0,1994,4104,1271,581,951,5338,1286,528,197,226,1834,2228,1276,469,529,288,8648,4551,4097,108,69,39,487,266,221,741.199,12.470335227111748,2012
30025,1405,TOTAL,237,1128,40,3028,1553,1475,22,1742.0,0.0,1683.0,59.0,51595.0,32353.0,183.0,2997.0,31.0,1197,63.0,62.0,123.0,949.0,477,1419,253,207,151,1768,351,26,42,83,727,677,364,149,160,42,2941,1490,1451,33,27,6,54,36,18,1623.002,1.865678538905066,2012
30027,6071,TOTAL,1640,4257,174,11496,5764,5732,219,5976.0,0.0,5774.0,202.0,42865.0,25867.0,1175.0,11237.0,259.0,4988,202.0,341.0,737.0,3708.0,1978,5589,1254,823,620,6239,2387,193,112,315,2035,2572,1632,795,999,593,11067,5577,5490,13,3,10,416,184,232,4350.571,2.642411766179658,2012
30029,43476,TOTAL,13892,28309,1275,92373,46068,46305,2288,46998.0,53.0,43071.0,3874.0,46858.0,25789.0,12490.0,90484.0,1889.0,37073,2554.0,1884.0,4980.0,27655.0,17215,42135,11607,4003,5388,47637,18163,2423,1473,1492,19620,19626,8391,6273,7297,4593,88140,43877,44263,204,119,85,4029,2072,1957,5256.411,17.57339751400718,2012
30031,47882,TOTAL,21961,24358,1563,93108,47971,45137,2742,54038.0,70.0,50531.0,3437.0,54298.0,29468.0,12437.0,90397.0,2711.0,37495,2109.0,2046.0,3835.0,29505.0,27933,38454,7710,2606,2921,41901,28999,1403,679,839,25489,11630,4782,15075,9920,4004,88599,45752,42847,308,204,104,4201,2015,2186,2632.063,35.374533208361655,2012
30033,700,TOTAL,66,622,12,1097,521,576,5,590.0,0.0,589.0,1.0,51000.0,27218.0,98.0,1095.0,2.0,450,31.0,7.0,75.0,337.0,122,593,88,73,73,655,115,5,18,50,236,243,176,39,59,17,1077,508,569,0,0,0,20,13,7,4847.439,0.2263050654170171,2012
30035,4452,TOTAL,2924,1415,113,13641,6594,7047,319,5569.0,6.0,4674.0,889.0,33493.0,16710.0,4381.0,13306.0,335.0,4121,583.0,448.0,602.0,2488.0,4048,3841,1380,686,1544,6254,1492,858,382,304,3089,2314,851,556,630,306,4458,2109,2349,40,31,9,9143,4454,4689,3036.908,4.49173962464454,2012
30037,479,TOTAL,110,351,18,738,367,371,8,352.0,0.0,339.0,13.0,42083.0,23356.0,156.0,734.0,4.0,319,4.0,36.0,54.0,225.0,118,373,107,44,65,421,117,24,5,36,102,204,115,27,68,22,708,352,356,0,0,0,30,15,15,1176.335,0.6273723046581118,2012
30039,1705,TOTAL,533,1107,65,3133,1612,1521,55,1407.0,0.0,1283.0,124.0,49583.0,26868.0,395.0,3072.0,61.0,1396,66.0,70.0,182.0,1078.0,410,1685,424,171,319,1593,666,87,77,155,410,694,489,153,316,197,3043,1568,1475,2,0,2,88,44,44,1733.06,1.8077850738000993,2012
30041,6820,TOTAL,3403,3164,253,16434,8325,8109,480,7911.0,0.0,7566.0,345.0,44368.0,21119.0,3039.0,16153.0,281.0,6125,550.0,448.0,843.0,4284.0,3905,6535,1430,830,965,8530,2507,544,244,177,3942,2932,1656,1089,1077,341,11932,6072,5860,56,35,21,4446,2218,2228,2915.997,5.6358082672924565,2012
30043,6520,TOTAL,2272,4055,193,11465,5953,5512,241,5685.0,4.0,5325.0,356.0,61460.0,30721.0,1010.0,11272.0,193.0,4497,171.0,165.0,398.0,3763.0,1920,5751,1347,430,587,5558,2778,219,195,173,1732,2508,1318,853,1515,410,10914,5598,5316,48,30,18,503,325,178,1658.971,6.9109104378557555,2012
30045,1215,TOTAL,337,854,24,2023,1004,1019,20,961.0,0.0,920.0,41.0,45670.0,26274.0,259.0,1997.0,26.0,899,62.0,41.0,116.0,680.0,284,1079,206,127,95,1037,493,13,41,41,296,435,306,142,252,99,1997,998,999,0,0,0,26,6,20,1870.618,1.0814607792718771,2012
30047,13304,TOTAL,5805,7135,364,28987,14254,14733,1122,13155.0,6.0,11688.0,1461.0,38492.0,21927.0,6449.0,28417.0,570.0,11916,1362.0,831.0,1675.0,8048.0,5501,12374,3847,1335,2480,14456,4900,1341,569,570,5644,5620,3192,1290,2066,1544,20073,9925,10148,25,17,8,8889,4312,4577,1653.709,17.52847689647937,2012
30049,33318,TOTAL,15620,16803,895,64772,32221,32551,1791,35224.0,130.0,33121.0,1973.0,55594.0,28651.0,7066.0,63677.0,1095.0,26553,1319.0,1291.0,2442.0,21501.0,14512,27456,7826,3093,3249,30028,17144,1507,994,748,13009,11383,5636,6451,7429,3264,60597,29836,30761,304,269,35,3871,2116,1755,3497.693,18.51849204604292,2012
30051,988,TOTAL,257,702,29,2235,1056,1179,16,943.0,0.0,898.0,45.0,46250.0,24908.0,362.0,2150.0,85.0,829,67.0,81.0,87.0,594.0,414,1108,128,210,372,1072,361,148,108,116,328,421,323,172,124,65,2146,1039,1107,6,0,6,83,17,66,1447.192,1.5443700628527521,2012
30053,8889,TOTAL,2552,6057,280,19455,9853,9602,495,8361.0,0.0,7256.0,1105.0,35603.0,22464.0,3282.0,19045.0,410.0,8900,919.0,641.0,1613.0,5727.0,3188,9422,2660,1232,1939,10945,2921,480,682,777,3310,4796,2839,914,1202,805,18617,9458,9159,26,26,0,812,369,443,3674.946,5.293955339751931,2012
30055,993,TOTAL,223,745,25,1758,939,819,23,1004.0,0.0,993.0,11.0,48194.0,29428.0,156.0,1753.0,5.0,762,48.0,40.0,74.0,600.0,306,1000,67,106,99,1073,242,16,31,52,312,460,301,90,106,46,1684,884,800,0,0,0,74,55,19,2682.788,0.6552884536534381,2012
30057,4530,TOTAL,1289,3130,111,7723,3998,3725,214,3960.0,0.0,3759.0,201.0,44764.0,33124.0,773.0,7625.0,98.0,3389,155.0,190.0,404.0,2640.0,1352,3785,989,472,388,4189,1780,118,149,121,1299,1668,1222,476,851,453,7503,3901,3602,47,38,9,173,59,114,3602.639,2.1437063219489936,2012
30059,972,TOTAL,269,670,33,2026,1004,1022,29,987.0,0.0,948.0,39.0,38144.0,19561.0,279.0,2003.0,23.0,795,55.0,65.0,77.0,598.0,360,897,313,126,183,1131,279,65,53,65,348,513,270,116,80,83,2008,1001,1007,0,0,0,18,3,15,2394.745,0.8460190959789039,2012
30061,2017,TOTAL,700,1216,101,4230,2146,2084,40,1809.0,0.0,1536.0,273.0,33060.0,20363.0,834.0,4196.0,34.0,1582,116.0,139.0,325.0,1002.0,953,1652,747,306,363,2638,478,72,123,168,753,1142,743,172,173,133,4147,2095,2052,35,25,10,48,26,22,1223.269,3.4579475160410342,2012
30063,57192,TOTAL,32824,22652,1716,111011,55810,55201,3205,63999.0,112.0,58050.0,5837.0,47029.0,26559.0,17299.0,108108.0,2903.0,45961,3167.0,3064.0,5751.0,33979.0,33540,42306,12831,4154,5173,53374,30677,2831,1142,1200,29537,16298,7539,14876,10756,5045,102712,51702,51010,455,371,84,7844,3737,4107,2618.304,42.39805614626873,2012
30065,2407,TOTAL,492,1833,82,4760,2418,2342,62,2111.0,0.0,2021.0,90.0,45096.0,23309.0,784.0,4665.0,95.0,1965,196.0,175.0,207.0,1387.0,795,2479,388,276,370,2817,562,104,120,146,938,1287,592,118,253,191,4513,2288,2225,46,38,8,201,92,109,1870.912,2.5442137310573667,2012
30067,8768,TOTAL,3783,4709,276,15642,7796,7846,383,8222.0,17.0,7606.0,599.0,42506.0,25818.0,1971.0,15294.0,348.0,6539,424.0,458.0,746.0,4911.0,3402,6877,2046,866,670,8022,3944,270,185,215,2887,3425,1710,1408,1641,895,15070,7502,7568,30,24,6,542,270,272,2813.561,5.559502708489348,2012
30069,298,TOTAL,49,240,9,489,248,241,7,269.0,0.0,253.0,16.0,40250.0,22567.0,53.0,487.0,2.0,220,13.0,23.0,21.0,163.0,75,264,59,26,19,303,75,8,10,1,90,139,74,25,37,13,466,238,228,23,10,13,0,0,0,1673.794,0.2921506469732834,2012
30071,2228,TOTAL,471,1688,69,4194,2114,2080,76,1937.0,0.0,1846.0,91.0,38426.0,22450.0,572.0,4155.0,39.0,1794,161.0,81.0,268.0,1284.0,712,2155,256,308,320,2326,603,91,70,159,736,1007,583,210,273,120,3672,1860,1812,0,0,0,522,254,268,5211.9,0.8046969435330686,2012
30073,2719,TOTAL,975,1673,71,6211,3042,3169,105,2967.0,0.0,2755.0,212.0,40969.0,22868.0,1176.0,6046.0,165.0,2306,173.0,147.0,387.0,1599.0,1333,2556,599,455,648,3071,956,261,89,298,1196,1219,656,299,413,244,5134,2508,2626,25,18,7,1052,516,536,1639.827,3.787594666998409,2012
