fips,totalvotes,mode,dem,repub,other,pop_tot,pop_male,pop_female,hispanic,labor_total,labor_armed,labor_employed,labor_unemployed,income_median,income_percapita,income_poverty,native_yes,native_no,houses_tot,income_10,income_10-15,income_15-25,income_25,marital_single,marital_married,marital_sepdiv,marital_widow,edu_low,edu_mid,edu_high,edu_low_age_18,edu_low_age_45,edu_low_age_65,edu_mid_age_18,edu_mid_age_45,edu_mid_age_65,edu_high_age_18,edu_high_age_45,edu_high_age_65,race_wht_total,race_wht_male,race_wht_female,race_blk_total,race_blk_male,race_blk_female,race_other_total,race_other_male,race_other_female,CENSUSAREA,pop_density
47131,13521,TOTAL,2589,10790,142,30670,14956,15714,1562,14085,25,13360,700,50638.0,28782,4867,29963.0,707.0,12542,761,800,1512,9469,6328,12625,3951,2237,3721,16403,3847,1503,1157,1061,6391,5696,4316,1761,1191,895,25083,12305,12778,3235,1541,1694,2352,1110,1242,555.443,55.217187002086625
47133,10037,TOTAL,2033,7918,86,22576,11305,11271,419,10569,1,10201,367,46580.0,29556,3840,22423.0,153.0,8820,660,697,920,6543,4234,10208,2868,1434,3250,12216,2356,840,1118,1292,5419,4195,2602,779,933,644,21731,10916,10815,283,197,86,562,192,370,434.832,51.91890201273135
47135,3428,TOTAL,615,2775,38,8432,4197,4235,85,3476,0,3096,380,55978.0,30870,1172,8310.0,122.0,2954,181,126,386,2261,1789,3933,687,487,1522,4407,621,608,356,558,1840,1459,1108,164,296,161,7700,3794,3906,30,24,6,702,379,323,422.865,19.94017003062443
47137,2931,TOTAL,525,2381,25,5042,2510,2532,112,1799,4,1714,81,44317.0,27259,1043,4985.0,57.0,2205,196,311,239,1459,818,2427,520,471,753,2675,714,182,308,263,803,956,916,287,216,211,4832,2398,2434,14,14,0,196,98,98,174.493,28.89514192546406
47139,8360,TOTAL,1492,6792,76,17620,8836,8784,394,7949,0,7328,621,53775.0,30400,2222,17432.0,188.0,7101,470,470,668,5493,3226,8278,2257,1088,2090,10344,1745,493,692,905,4149,3894,2301,467,800,478,16164,8146,8018,72,72,0,1384,618,766,442.289,39.838205336329864
47141,33593,TOTAL,9185,23759,649,80157,39887,40270,5397,40061,193,38060,1808,54371.0,29419,12497,76342.0,3815.0,32733,2135,1707,3769,25122,22425,31763,8387,3996,6169,41913,15561,2132,1943,2094,21978,12015,7920,7358,5129,3074,71995,35820,36175,1782,883,899,6380,3184,3196,402.563,199.11666000104333
47143,13637,TOTAL,2369,11050,218,33031,16691,16340,1818,14179,0,13057,1122,55568.0,26678,5055,32176.0,855.0,12744,680,680,1109,10275,6419,14236,4680,1853,4352,17312,4108,1608,1647,1097,7494,5788,4030,1442,1534,1132,29883,14980,14903,568,328,240,2580,1383,1197,336.479,98.16660177901147
47145,25917,TOTAL,6043,19230,644,53777,26388,27389,1201,24946,59,23668,1219,66460.0,36579,6466,52912.0,865.0,21956,926,1219,2273,17538,9539,24827,7152,4285,4344,30399,8990,1393,1118,1833,11450,10959,7990,2397,4063,2530,49424,24322,25102,1450,690,760,2903,1376,1527,394.975,136.15292107095385
47147,33717,TOTAL,8692,24536,489,73297,36439,36858,5636,37314,22,35880,1412,74440.0,35093,7470,69931.0,3366.0,27154,804,974,1622,23754,14758,33011,8014,3281,6222,38846,10888,1756,2358,2108,18229,13469,7148,4933,4265,1690,61202,30335,30867,5263,2528,2735,6832,3576,3256,476.51,153.82048645358964
47149,143878,TOTAL,59341,81480,3057,343727,169927,173800,31382,192268,701,184020,7547,78291.0,35135,33248,314446.0,29281.0,122510,3836,2662,6120,109892,95520,136086,30866,12171,19865,162078,77955,9649,6166,4050,88586,49841,23651,42872,25495,9588,244580,121172,123408,52366,25604,26762,46781,23151,23630,624.054,550.7968861669023
47151,9052,TOTAL,986,8004,62,21917,10903,11014,50,8774,0,7930,844,39744.0,22273,5499,21777.0,140.0,8614,607,807,1226,5974,4397,9107,3165,1075,3096,12016,1595,976,1004,1116,5464,4324,2228,724,516,355,21243,10535,10708,71,46,25,603,322,281,533.232,41.10218441503886
47153,7252,TOTAL,1298,5855,99,16065,8232,7833,635,6610,0,6391,219,53038.0,25954,3520,15683.0,382.0,5925,329,388,732,4476,3266,7416,1925,918,2199,8475,2195,731,724,744,3449,3106,1920,837,706,652,15155,7654,7501,85,77,8,825,501,324,266.042,60.38520233647319
47155,43535,TOTAL,8721,33783,1031,98455,48685,49770,6786,48743,202,46821,1720,60103.0,31603,12864,92702.0,5753.0,38193,1698,1458,3783,31254,19542,44772,11949,5667,9499,54088,14743,2706,3780,3013,21687,19535,12866,5978,4990,3775,89260,43992,45268,924,339,585,8271,4354,3917,597.694,164.7247588230767
47157,382055,TOTAL,246105,129815,6135,926440,441579,484861,62832,465111,2072,429064,33975,59621.0,36230,164861,863391.0,63049.0,357839,26193,18354,31261,282031,309672,284656,97924,40843,74349,404214,216611,35454,23159,15736,202396,126139,75679,100521,75752,40338,339650,167327,172323,498214,230182,268032,88576,44070,44506,780.361,1187.1941319466248
47159,9051,TOTAL,1802,7136,113,20034,10162,9872,639,9521,0,9192,329,57677.0,31446,2950,19713.0,321.0,7674,465,340,728,6141,3916,8993,2428,1042,2173,10923,2452,752,888,533,4633,3999,2291,1091,894,467,18259,9170,9089,377,206,171,1398,786,612,325.371,61.57278921600266
47161,6296,TOTAL,1232,4950,114,13724,6784,6940,492,5860,27,5613,220,57257.0,28362,1547,13424.0,300.0,5017,299,164,571,3983,2434,5835,1839,1092,1272,7596,1838,365,523,384,2860,2735,2001,794,613,431,12689,6382,6307,101,60,41,934,342,592,493.011,27.837107082803424
47163,74357,TOTAL,17272,55860,1225,158722,77767,80955,3534,73974,200,69206,4568,54357.0,33934,23761,156125.0,2597.0,67575,3353,3789,7380,53053,33482,66578,22820,11239,13372,83466,31583,3393,5115,4864,33357,28617,21492,11973,11082,8528,147979,72473,75506,3156,1824,1332,7587,3470,4117,429.704,369.37519781058586
47165,92630,TOTAL,27680,63454,1496,196845,96687,100158,11143,103540,193,99744,3603,81883.0,40419,18315,188820.0,8025.0,74739,2616,1845,4782,65496,41870,87015,20872,9659,13433,93211,44540,5226,4500,3707,41395,31642,20174,19868,16482,8190,162426,79892,82534,16573,7790,8783,17846,9005,8841,543.214,362.3709992746873
47167,27308,TOTAL,6837,20070,401,61116,30274,30842,1796,29609,289,27734,1586,70674.0,31909,6509,60202.0,914.0,22366,1173,847,1323,19023,13921,26282,5867,3107,4847,33190,8399,1140,2130,1577,15689,11421,6080,4104,2800,1495,46532,23158,23374,11312,5583,5729,3272,1533,1739,468.236,130.52392383328066
47169,3998,TOTAL,1012,2936,50,11596,7204,4392,340,5162,0,5122,40,62018.0,26522,1044,11391.0,205.0,3552,101,61,479,2911,3534,4108,1877,445,1478,7361,844,698,393,387,4321,2120,920,488,182,174,9524,5768,3756,1368,1041,327,704,395,309,116.643,99.41445264610822
47171,8307,TOTAL,1615,6599,93,17845,9004,8841,1048,8106,42,7626,438,49855.0,27930,2880,17356.0,489.0,7654,656,392,1001,5605,3324,8128,2682,1017,1649,10537,2405,327,507,815,3877,4035,2625,997,669,739,16788,8456,8332,53,25,28,1004,523,481,186.382,95.74422422766146
47173,8123,TOTAL,1249,6803,71,19860,9880,9980,394,8676,0,8181,495,57094.0,28174,3110,19779.0,81.0,7552,354,483,800,5915,3711,8904,2663,1144,3011,10662,1922,838,1339,834,4591,3875,2196,805,525,592,18994,9459,9535,109,27,82,757,394,363,247.136,80.36061116146576
47175,2921,TOTAL,544,2342,35,6182,3113,3069,56,2552,0,2448,104,44730.0,24099,1012,6168.0,14.0,2434,198,177,230,1829,1050,2795,1027,317,987,3490,500,276,359,352,1187,1345,958,238,90,172,5882,2995,2887,8,4,4,292,114,178,274.531,22.51840411465372
47177,16009,TOTAL,3924,11850,235,41163,20595,20568,3907,18420,21,17684,715,52948.0,27059,6818,39071.0,2092.0,15932,906,822,1959,12245,8290,16661,5757,2568,5206,22292,4021,1796,1806,1604,10047,7413,4832,1551,1582,888,35577,17477,18100,1145,586,559,4441,2532,1909,434.032,94.83862940981311
47179,60203,TOTAL,18638,40444,1121,133282,65800,67482,5172,66727,82,63338,3307,58507.0,35562,20237,128235.0,5047.0,55591,3348,3522,5335,43386,35659,55449,14699,7182,9086,66224,33096,2640,3162,3284,31225,20003,14996,15659,11068,6369,118530,58272,60258,4931,2702,2229,9821,4826,4995,329.823,404.10159388520515
47181,6669,TOTAL,820,5795,54,16325,9121,7204,386,6555,0,6254,301,49360.0,26538,2837,16121.0,204.0,5744,493,354,713,4184,4177,6253,2379,1252,2301,9502,1561,607,974,720,4242,3166,2094,670,603,288,14645,7817,6828,786,636,150,894,668,226,735.659,22.1909879441426
47183,13735,TOTAL,3020,10396,319,32946,16288,16658,988,14762,49,14126,587,47769.0,26820,5796,32290.0,656.0,13129,963,772,1412,9982,8871,13326,3680,2015,3018,19192,4567,764,973,1281,10082,5232,3878,1978,1676,913,28807,14173,14634,2593,1301,1292,1546,814,732,581.782,56.629459144490546
47185,11895,TOTAL,2143,9606,146,27420,13376,14044,801,11868,0,11226,642,48220.0,26213,4605,27063.0,357.0,10716,442,838,1127,8309,4817,11490,4053,2036,3855,14774,2780,1143,1736,976,6075,4636,4063,1247,986,547,25788,12638,13150,494,193,301,1138,545,593,379.423,72.26762742374606
47187,139016,TOTAL,50161,86469,2386,248897,123066,125831,12682,130307,66,127487,2754,125943.0,61451,10337,228561.0,20336.0,88238,1728,1125,2792,82593,48056,124602,15774,7891,9154,68452,105629,4819,2336,1999,29997,22332,16123,44203,44997,16429,210242,103685,106557,9729,4708,5021,28926,14673,14253,584.025,426.1752493472026
47189,74330,TOTAL,22254,50296,1780,149096,73809,75287,7519,77626,53,74682,2891,89462.0,42978,12172,140715.0,8381.0,55037,2043,1316,2468,49210,30144,69131,14541,6723,8540,66780,39091,2999,3509,2032,28442,23326,15012,18948,13671,6472,124995,61705,63290,10464,5423,5041,13637,6681,6956,583.251,255.62922309605986
48001,19227,TOTAL,3955,15110,162,58077,35807,22270,10644,20845,18,20005,822,57445.0,23548,7117,54683.0,3394.0,16899,1058,650,1677,13514,15722,20486,9491,3305,7500,33784,5761,4022,2538,940,17237,10736,5811,1963,1980,1818,36996,20735,16261,11225,8144,3081,9856,6928,2928,1077.996,53.87496799617067
48003,5863,TOTAL,850,4943,70,18362,9274,9088,10638,9523,0,9264,259,86458.0,39749,2177,15140.0,3222.0,6603,341,49,513,5700,3371,8419,1365,509,3393,7166,2180,1742,1168,483,3993,2252,921,1090,740,350,12484,6482,6002,417,63,354,5461,2729,2732,1501.084,12.232493318162074
48005,34574,TOTAL,9143,25076,355,86608,42586,44022,19893,39749,26,37358,2365,57055.0,27460,13536,79053.0,7555.0,31583,1647,1604,2953,25379,20323,32686,10632,4816,10007,43509,11082,2990,3813,3204,21041,13838,8630,5108,3711,2263,61095,29840,31255,10924,5092,5832,14589,7654,6935,864.773,100.15113792868186
48007,12290,TOTAL,2916,9239,135,24048,11986,12062,6951,9714,0,9291,423,58168.0,40890,4241,23023.0,1025.0,11412,780,608,1069,8955,4661,11395,3374,1237,2328,12790,4743,775,970,583,4023,4450,4317,1368,1629,1746,19514,9817,9697,202,190,12,4332,1979,2353,527.952,45.549595417765254
48009,4796,TOTAL,446,4300,50,8649,4400,4249,745,4219,6,4084,129,69954.0,37873,1054,8234.0,415.0,3367,151,140,289,2787,1675,4008,841,553,644,4508,1535,202,227,215,1872,1472,1164,454,677,404,7956,3970,3986,50,39,11,643,391,252,925.589,9.344320211238465
48011,1112,TOTAL,75,1035,2,1912,879,1033,180,825,5,818,2,70417.0,31823,109,1864.0,48.0,725,18,28,64,615,247,943,211,126,97,1037,353,1,17,79,396,298,343,143,83,127,1745,797,948,16,8,8,151,74,77,913.823,2.0923089044596166
48013,18118,TOTAL,5876,12039,203,49403,24580,24823,32436,21979,23,20548,1408,67442.0,27386,6837,45553.0,3850.0,15920,733,874,1384,12929,12129,18148,5350,2790,7001,24397,4707,2691,1966,2344,12236,8004,4157,2251,1634,822,31643,15446,16197,499,203,296,17261,8931,8330,1221.464,40.44572742217536
48015,14554,TOTAL,2951,11447,156,30406,15298,15108,8572,15124,7,14541,576,73556.0,36399,3593,27553.0,2853.0,11913,359,425,1064,10065,5901,14554,2401,1669,2972,14996,5267,1092,1141,739,6443,4923,3630,1850,1716,1701,22162,10965,11197,2731,1390,1341,5513,2943,2570,656.375,46.324128737383354
48017,1860,TOTAL,409,1434,17,6902,3287,3615,4688,3053,0,2988,65,69830.0,29674,851,4948.0,1954.0,1933,72,198,142,1521,2549,2229,354,284,1347,3014,683,604,613,130,1983,597,434,221,171,291,5499,2435,3064,35,25,10,1368,827,541,827.653,8.339243620212818
48019,12715,TOTAL,2505,10057,153,21182,10479,10703,4342,9862,0,9206,656,70965.0,39162,2968,20021.0,1161.0,8532,370,400,627,7135,3885,10353,2644,1327,1444,11705,4483,421,616,407,3503,4747,3455,858,1568,2057,16997,8278,8719,202,75,127,3983,2126,1857,797.666,26.554974137044827
48021,36665,TOTAL,15474,20516,675,98435,49988,48447,40570,47586,150,45372,2064,80151.0,34079,11454,86283.0,12152.0,33259,1462,1200,2101,28496,23009,39778,10763,4147,11704,46122,15471,4684,4469,2551,21677,16013,8432,5954,5371,4146,59508,30028,29480,6251,3110,3141,32676,16850,15826,895.564,109.91397599724867
48023,1702,TOTAL,183,1494,25,3475,1738,1737,390,1507,0,1490,17,52716.0,31392,395,3382.0,93.0,1477,69,159,169,1080,427,1746,328,308,321,1720,617,79,108,134,632,620,468,162,228,227,3071,1585,1486,51,36,15,353,117,236,901.064,3.856551809860343
48025,9420,TOTAL,3288,6006,126,30977,19218,11759,18526,11091,0,10381,710,50283.0,22347,4703,29689.0,1288.0,8563,781,534,833,6415,10719,9680,4237,1177,4710,17130,2871,2549,1266,895,10044,4789,2297,1330,838,703,20148,11422,8726,1999,1912,87,8830,5884,2946,880.33,35.18794088580419
48027,127375,TOTAL,57014,67893,2468,372821,186259,186562,97612,184667,19613,152373,12681,62858.0,31822,52988,342274.0,30547.0,134495,7096,5833,10689,110877,93042,140713,38474,13745,24872,181502,63819,12652,7245,4975,107534,47441,26527,32108,21169,10542,203119,102207,100912,88937,44696,44241,80765,39356,41409,1090.268,341.9535380291818
48029,770818,TOTAL,448452,308618,13748,2014059,1001527,1012532,1229072,1036953,22889,957948,56116,67275.0,33963,299972,1750232.0,263827.0,730119,39915,29204,54640,606360,588494,704477,223470,78576,209547,883895,415552,90472,69632,49443,506316,246591,130988,211780,135572,68200,1150364,570744,579620,153125,77943,75182,710570,352840,357730,1256.068,1603.4633475257708
48031,7441,TOTAL,1911,5443,87,11608,5853,5755,2322,5726,0,5502,224,79717.0,46356,1122,10801.0,807.0,4836,179,240,318,4099,2096,6122,1132,585,1036,5687,2830,453,410,173,1787,2238,1662,794,1049,987,9384,4759,4625,23,12,11,2201,1082,1119,713.424,16.270829128260335
48033,416,TOTAL,16,397,3,686,301,385,52,284,0,279,5,80625.0,39276,11,681.0,5.0,215,1,7,6,201,76,394,15,18,30,248,173,6,12,12,85,85,78,75,62,36,601,260,341,10,10,0,75,31,44,906.048,0.7571342798615526
48035,9126,TOTAL,1561,7469,96,18404,9135,9269,3613,8021,23,7683,315,63868.0,32990,2084,17122.0,1282.0,7277,255,236,636,6150,3206,8903,1876,1262,1859,10120,2576,668,572,619,3823,3497,2800,641,774,1161,15198,7516,7682,373,183,190,2833,1436,1397,1002.538,18.35740889622139
48037,38261,TOTAL,10747,27116,398,92747,46884,45863,7521,39734,20,38137,1577,56628.0,30103,15117,88906.0,3841.0,34486,2727,1956,3703,26100,23290,33555,12627,5088,7245,48776,14784,3431,2042,1772,23389,15243,10144,5634,5227,3923,61938,31124,30814,23462,11676,11786,7347,4084,3263,922.922,100.49278270536405
48039,154984,TOTAL,62228,90433,2323,374600,190008,184592,119553,183284,472,174330,8482,91972.0,39891,27271,323648.0,50952.0,127264,3464,2633,6496,114671,88917,157676,33730,14115,32158,165766,79586,13791,11501,6866,86845,52540,26381,38974,28034,12578,218834,111434,107400,57108,29383,27725,98658,49191,49467,1608.663,232.86418597307204
48041,85061,TOTAL,35349,47530,2182,234548,118812,115736,61695,120049,338,114256,5455,57562.0,32499,52720,205864.0,28684.0,86289,9303,4374,7406,65206,98321,73120,17205,6647,15967,109850,61942,8615,5205,2147,79885,18880,11085,37306,15539,9097,164847,83253,81594,25596,12707,12889,44105,22852,21253,591.236,396.7079135911886
48043,4822,TOTAL,2258,2461,103,9454,4578,4876,4304,4922,0,4772,150,47747.0,35516,1445,8485.0,969.0,4958,303,590,286,3779,2096,4324,952,584,798,3430,3502,295,265,238,1333,1069,1028,1301,1207,994,7494,3618,3876,32,16,16,1928,944,984,6192.252,1.5267466504916143
48045,725,TOTAL,78,639,8,1290,710,580,454,513,0,496,17,35446.0,29721,311,1180.0,110.0,581,69,80,83,349,283,545,135,135,151,730,161,71,17,63,216,249,265,54,47,60,1043,575,468,54,26,28,193,109,84,901.567,1.4308420782925728
48047,2484,TOTAL,1470,998,16,7059,3385,3674,6314,3072,0,3009,63,30566.0,20308,2176,6418.0,641.0,2652,551,303,285,1513,2038,2665,752,361,1575,2944,963,749,351,475,1199,1008,737,492,288,183,4281,1899,2382,44,22,22,2734,1464,1270,943.637,7.480630793408906
48049,15969,TOTAL,2107,13698,164,38159,19020,19139,8885,18025,42,17303,680,53792.0,30202,4822,36736.0,1423.0,14977,728,632,1824,11793,8675,15508,5194,2404,3775,20981,5447,1549,1032,1194,9377,6771,4833,1775,2036,1636,31039,15408,15631,1325,714,611,5795,2898,2897,956.948,39.875729924719
48051,8609,TOTAL,1788,6743,78,17958,8767,9191,3880,8146,0,7840,306,71745.0,38918,2205,16636.0,1322.0,7586,376,318,354,6538,2971,8931,1640,1140,2212,8673,3150,808,732,672,3171,3242,2260,1287,904,959,13264,6431,6833,2171,1078,1093,2523,1258,1265,676.857,26.531453468014664
48053,24717,TOTAL,5639,18767,311,49684,24537,25147,11300,23962,25,23128,809,71482.0,40628,3806,46096.0,3588.0,18629,568,516,1113,16432,9726,23186,5304,3184,4609,24513,10376,2041,1776,792,10118,7459,6936,2653,3974,3749,40856,20085,20771,655,382,273,8173,4070,4103,1021.769,48.6254720979008
48055,14973,TOTAL,6672,8031,270,46141,23228,22913,25412,21074,0,20563,511,66779.0,28742,6144,40754.0,5387.0,15087,642,365,850,13230,12521,17968,4796,2175,6999,23218,5273,3507,2167,1325,11583,7186,4449,2001,2026,1246,30055,15013,15042,2102,1051,1051,13984,7164,6820,546.448,84.43804351008697
48057,7856,TOTAL,2148,5641,67,20127,10402,9725,10071,10031,0,9691,340,62267.0,33754,1826,17981.0,2146.0,8045,227,397,466,6955,3968,9210,2071,1054,2388,10592,2409,970,722,696,4439,3761,2392,1089,705,615,14063,7412,6651,579,339,240,5485,2651,2834,1032.661,19.49042328508581
48059,6832,TOTAL,734,6012,86,13869,6917,6952,1481,6563,13,6237,313,63906.0,31856,1203,13684.0,185.0,5270,186,176,385,4523,3020,6047,1459,933,1014,7621,2263,390,306,318,3137,2660,1824,719,833,711,12261,6063,6198,165,84,81,1443,770,673,901.259,15.388473235773512
48061,114174,TOTAL,64063,49032,1079,421854,208182,213672,379591,178995,237,168550,10208,47435.0,21440,106182,326927.0,94927.0,132538,10160,9359,17004,96015,109144,152772,37659,20553,81315,165393,50896,27172,27958,26185,99098,43324,22971,24638,17642,8616,264726,129594,135132,2887,1660,1227,154241,76928,77313,1276.424,330.4967628311596
48063,5060,TOTAL,1394,3626,40,12543,6007,6536,3357,5509,0,5211,298,53968.0,28004,2689,11468.0,1075.0,4443,146,393,565,3339,2850,4672,1534,737,1308,6169,1757,556,542,210,2813,1811,1545,507,726,524,8194,3826,4368,1884,935,949,2465,1246,1219,203.232,61.717642890883326
48065,3122,TOTAL,297,2779,46,5801,2890,2911,617,2887,0,2833,54,83199.0,40192,432,5665.0,136.0,2260,11,97,98,2054,1220,2538,653,307,388,3008,1034,146,88,154,1248,996,764,421,313,300,5284,2636,2648,69,69,0,448,185,263,924.102,6.277445563368546
48067,13927,TOTAL,2795,11033,99,28637,13896,14741,1506,11767,5,10920,842,54303.0,28608,5220,27590.0,1047.0,11530,896,824,1035,8775,5747,12053,3210,2340,2752,15900,3558,781,1059,912,6062,5496,4342,1253,1210,1095,22273,10962,11311,4312,1938,2374,2052,996,1056,960.3,29.82088930542539
48069,2083,TOTAL,466,1602,15,7381,3780,3601,4824,3596,0,3467,129,59886.0,25425,908,6171.0,1210.0,2384,171,99,147,1967,1540,2903,804,360,1306,3054,882,496,357,453,1470,961,623,444,303,135,4899,2469,2430,106,78,28,2376,1233,1143,899.289,8.207595111248997
48071,21652,TOTAL,3997,17353,302,47037,24269,22768,11860,23806,106,21916,1784,106103.0,42628,6406,43271.0,3766.0,15744,527,643,1005,13569,10249,20835,3582,1740,3661,23209,7306,1914,1258,489,11225,8017,3967,4165,1923,1218,35262,17792,17470,3347,1880,1467,8428,4597,3831,871.144,53.994517553929086
48073,19508,TOTAL,4210,15101,197,50824,25996,24828,12351,21311,0,20080,1231,56971.0,26790,7847,45801.0,5023.0,18069,1091,685,1943,14350,11478,20183,5394,3118,7619,24675,5637,3114,2897,1608,11696,7443,5536,1889,1895,1853,35699,17697,18002,6678,3520,3158,8447,4779,3668,1062.168,47.849304441481955
48075,2279,TOTAL,310,1943,26,6781,4393,2388,2533,3123,0,2853,270,56063.0,27466,802,6194.0,587.0,1892,103,159,130,1500,2603,1943,677,467,976,3797,751,488,225,263,2552,745,500,387,187,177,4793,2762,2031,478,478,0,1510,1153,357,713.712,9.501031228282557
48077,5744,TOTAL,614,5069,61,10290,5172,5118,731,4899,19,4791,89,75227.0,35847,925,10023.0,267.0,4204,159,197,291,3557,1496,5302,1250,571,675,5749,1791,277,148,250,2122,2142,1485,550,684,557,9461,4752,4709,27,9,18,802,411,391,1116.749,9.214245994399816
48079,1000,TOTAL,177,809,14,2529,1305,1224,1539,1151,0,1069,82,41597.0,23748,640,2136.0,393.0,959,86,85,141,647,620,925,277,145,546,1158,144,289,103,154,579,342,237,44,66,34,1462,741,721,172,123,49,895,441,454,775.167,3.2625227854126915
48081,1779,TOTAL,178,1586,15,3305,1645,1660,762,1383,0,1341,42,40230.0,28397,524,3179.0,126.0,1487,104,156,191,1036,562,1507,376,262,371,1737,482,139,104,128,624,531,582,96,197,189,2853,1421,1432,55,43,12,397,181,216,927.986,3.5614761429590533
48083,4124,TOTAL,451,3641,32,7808,3913,3895,1428,3596,0,3371,225,51034.0,31249,1321,7345.0,463.0,3210,107,210,371,2522,1631,3127,1078,646,700,4189,1222,110,315,275,1487,1365,1337,312,530,380,6306,3200,3106,253,91,162,1249,622,627,1281.427,6.0932070262293525
48085,490856,TOTAL,230945,252318,7593,1079153,537145,542008,168844,591380,450,565939,24991,113255.0,52654,67718,841478.0,237675.0,383675,11662,5134,13440,353439,244455,496744,84902,32247,50635,355390,401507,26564,14540,9531,185525,110826,59039,192255,156799,52453,646170,323289,322881,112804,54188,58616,320179,159668,160511,885.865,1218.1912593905392
48087,1218,TOTAL,155,1048,15,2865,1405,1460,840,1344,0,1306,38,52045.0,33436,623,2681.0,184.0,1018,22,57,138,801,519,1049,304,254,442,1129,450,154,174,114,536,250,343,173,150,127,1999,891,1108,214,152,62,652,362,290,919.316,3.1164474457096363
48089,9975,TOTAL,2420,7472,83,20582,10233,10349,6463,9379,0,8841,538,63352.0,35002,1490,18501.0,2081.0,7376,483,303,572,6018,4422,8718,1982,1326,2557,10061,3171,995,920,642,3768,3302,2991,1077,1143,951,13966,6720,7246,2491,1380,1111,4125,2133,1992,973.681,21.13833996966152
48091,88892,TOTAL,24826,62740,1326,165201,82455,82746,47275,81051,501,77609,2941,93744.0,47280,9998,154913.0,10288.0,63957,2322,1213,2577,57845,32482,82231,14106,6334,9315,70632,48510,4234,3109,1972,29740,23765,17127,18751,18575,11184,131280,65068,66212,3795,1959,1836,30126,15428,14698,574.88,287.36605900361815
48093,6086,TOTAL,853,5177,56,13651,6881,6770,3983,6666,0,6177,489,57383.0,31171,1816,12214.0,1437.0,5340,310,210,643,4177,2403,6417,1479,828,1685,6976,1903,649,519,517,2651,2338,1987,551,642,710,10200,5107,5093,59,30,29,3392,1744,1648,947.679,14.404666559035286
48095,1268,TOTAL,197,1058,13,3235,1793,1442,1254,1020,0,997,23,55750.0,24207,385,2868.0,367.0,816,55,62,63,636,1021,1025,422,265,708,1650,286,263,178,267,613,612,425,36,148,102,2451,1414,1037,136,93,43,648,286,362,993.689,3.255545749223349
48097,18996,TOTAL,3210,15596,190,41860,20838,21022,7967,20861,0,20047,814,66374.0,36275,5479,38753.0,3107.0,16196,513,563,1288,13832,8867,19072,3474,2392,4070,21369,6772,1741,1235,1094,9636,6832,4901,2122,2717,1933,34831,17110,17721,1336,705,631,5693,3023,2670,898.498,46.588862746494705
48099,23493,TOTAL,7565,15438,490,82927,42084,40843,16252,36934,9865,25141,1928,63281.0,26699,7092,78032.0,4895.0,25156,813,940,2178,21225,23195,30067,10091,3506,6458,48342,9405,3730,1817,911,30488,11326,6528,4973,2986,1446,53170,26914,26256,11319,5776,5543,18438,9394,9044,1056.812,78.46901814135343
48101,662,TOTAL,113,540,9,1647,849,798,389,748,0,717,31,47625.0,26081,397,1647.0,0.0,692,50,57,149,436,464,478,228,131,244,777,205,72,51,121,451,142,184,54,96,55,1227,621,606,109,50,59,311,178,133,901.611,1.8267301530260833
48103,1503,TOTAL,241,1247,15,4636,2293,2343,3055,2313,0,2244,69,71364.0,31973,172,3516.0,1120.0,1670,40,41,232,1357,1149,2106,284,187,743,2231,464,219,357,167,1133,678,420,192,209,63,1871,1019,852,109,68,41,2656,1206,1450,785.72,5.900320724940182
48105,1574,TOTAL,344,1220,10,2949,1575,1374,1728,1589,0,1558,31,64103.0,35942,269,2616.0,333.0,1289,0,182,58,1049,516,1665,55,254,670,1382,366,265,223,182,389,621,372,182,44,140,1247,550,697,11,11,0,1691,1014,677,2807.331,1.0504639460042295
48107,1953,TOTAL,527,1396,30,5157,2607,2550,2928,2489,0,2368,121,50268.0,30888,1192,4843.0,314.0,1994,156,81,255,1502,1098,2147,616,233,807,2527,510,296,236,275,1295,680,552,203,185,122,3790,1887,1903,156,105,51,1211,615,596,901.69,5.719260499728287
48109,864,TOTAL,438,415,11,2181,1343,838,1774,1034,0,930,104,35924.0,29295,480,1984.0,197.0,629,46,67,113,403,689,458,483,238,450,1222,177,59,96,295,532,512,178,66,111,0,986,641,345,4,3,1,1191,699,492,3812.354,0.5720874819075039
48111,1609,TOTAL,197,1389,23,7165,3836,3329,3432,3940,0,3839,101,71969.0,28936,600,5558.0,1607.0,2333,46,30,244,2013,1255,3307,476,176,992,3254,650,393,471,128,1652,1122,480,390,187,73,5235,2608,2627,5,5,0,1925,1223,702,1505.126,4.760398797177113
48113,919504,TOTAL,598576,307076,13852,2604053,1294332,1309721,1066429,1389724,1495,1319521,68708,70732.0,39172,359882,1962373.0,641680.0,959184,47668,32046,61999,817471,794708,917457,251503,86182,358129,975299,604997,165862,135743,56524,548362,286033,140904,328169,183795,93033,1208531,608292,600239,585997,272583,313414,809525,413457,396068,908.533,2866.21729755551
48115,3789,TOTAL,808,2951,30,12342,6950,5392,7228,4720,0,4270,450,45268.0,22002,2624,11669.0,673.0,4133,236,408,799,2690,3454,3854,1692,694,2772,5316,1111,1223,859,690,3089,1494,733,555,233,323,7452,3691,3761,994,865,129,3896,2394,1502,902.124,13.681046064620828
